idx,name,n_qubits,backend,backend_qubits,seed,shots,ref_shots,final_tvd,final_hf,grade,stop_cp_paper,stop_shots_paper,stop_correct_paper,stop_cp_tvd_only,stop_correct_tvd_only,transpiled_depth,transpiled_2q,sim_s,qiskit,qiskit_aer,qiskit_ibm_runtime
7,GHZ-8,8,FakeGuadalupeV2,16,8,32,100,0.2188,0.7656,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,9,32,100,0.2187,0.7734,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,10,32,100,0.2187,0.7784,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,11,32,100,0.2187,0.7784,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,12,32,100,0.1875,0.8113,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,13,32,100,0.2187,0.7809,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,14,32,100,0.2187,0.7809,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,15,32,100,0.25,0.75,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,16,32,100,0.25,0.7487,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,17,32,100,0.2187,0.7784,PASS,,,CORRECT,,CORRECT,11,7,0.2,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,18,32,100,0.2187,0.7809,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,19,32,100,0.2187,0.7809,PASS,,,CORRECT,,CORRECT,11,7,0.2,2.3.1,0.17.2,0.46.1
