idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
1,FakeAlgiers,48,7,17199,0.0187,0.9813,0.0001,0.0001
1,FakeAlgiers,48,8,19656,0.0181,0.9819,0.0006,0.0006
1,FakeAlgiers,48,9,22113,0.0178,0.9822,0.0003,0.0003
1,FakeAlgiers,48,10,24576,0.0177,0.9823,0.0001,0.0001
1,FakeAlgiers,49,1,2457,0.0163,0.9837,1.0,1.0
1,FakeAlgiers,49,2,4914,0.0161,0.9839,0.0002,0.0002
1,FakeAlgiers,49,3,7371,0.0174,0.9826,0.0013,0.0013
1,FakeAlgiers,49,4,9828,0.0186,0.9813,0.0013,0.0013
1,FakeAlgiers,49,5,12285,0.0172,0.9828,0.0014,0.0015
1,FakeAlgiers,49,6,14742,0.0173,0.9827,0.0001,0.0001
1,FakeAlgiers,49,7,17199,0.0176,0.9824,0.0003,0.0003
1,FakeAlgiers,49,8,19656,0.0177,0.9823,0.0,0.0
1,FakeAlgiers,49,9,22113,0.0171,0.9829,0.0005,0.0005
1,FakeAlgiers,49,10,24576,0.0172,0.9828,0.0001,0.0001
1,FakeAlgiers,50,1,2457,0.0218,0.9787,1.0,1.0
1,FakeAlgiers,50,2,4914,0.0185,0.9814,0.0033,0.0027
1,FakeAlgiers,50,3,7371,0.0187,0.9829,0.0001,0.0015
1,FakeAlgiers,50,4,9828,0.0172,0.9828,0.0015,0.0002
1,FakeAlgiers,50,5,12285,0.0165,0.9835,0.0007,0.0007
1,FakeAlgiers,50,6,14742,0.0166,0.9834,0.0001,0.0001
1,FakeAlgiers,50,7,17199,0.0165,0.9835,0.0002,0.0002
1,FakeAlgiers,50,8,19656,0.0167,0.9833,0.0002,0.0002
1,FakeAlgiers,50,9,22113,0.0169,0.9831,0.0002,0.0002
1,FakeAlgiers,50,10,24576,0.0172,0.9828,0.0003,0.0003
1,FakeAlgiers,51,1,2457,0.0201,0.982,1.0,1.0
1,FakeAlgiers,51,2,4914,0.0187,0.982,0.0014,0.0
1,FakeAlgiers,51,3,7371,0.0182,0.9818,0.0005,0.0002
1,FakeAlgiers,51,4,9828,0.0186,0.9814,0.0004,0.0004
1,FakeAlgiers,51,5,12285,0.0181,0.9819,0.0005,0.0006
1,FakeAlgiers,51,6,14742,0.0176,0.9824,0.0004,0.0004
1,FakeAlgiers,51,7,17199,0.0178,0.9822,0.0002,0.0002
1,FakeAlgiers,51,8,19656,0.0176,0.9824,0.0002,0.0002
1,FakeAlgiers,51,9,22113,0.0177,0.9823,0.0001,0.0001
1,FakeAlgiers,51,10,24576,0.0176,0.9824,0.0001,0.0001
1,FakeAlgiers,52,1,2457,0.034,0.9819,1.0,1.0
1,FakeAlgiers,52,2,4914,0.0269,0.9814,0.0071,0.0005
1,FakeAlgiers,52,3,7371,0.0249,0.9813,0.002,0.0001
1,FakeAlgiers,52,4,9828,0.0185,0.9814,0.0064,0.0001
1,FakeAlgiers,52,5,12285,0.0177,0.9822,0.0008,0.0008
1,FakeAlgiers,52,6,14742,0.0181,0.9819,0.0004,0.0004
